playerID,name,teamID,rating,goals,assists,minutes
4924,Luca Crecco,177.0,76,3,7,2358
4955,Jan Mlakar,229.0,65,4,1,1180
1155,Andrija Balic,132.0,80,22,9,2764
4983,Arnel Jakupovic,172.0,68,13,11,1744
4935,Gennaro Ruggiero,219.0,74,13,2,1957
4918,Patrick Cutrone,173.0,78,2,11,1341
1216,Ivan Vargic,135.0,67,2,14,2908
4943,Emanuel Vignato,72.0,68,1,15,2503
1302,Emil Audero,82.0,88,13,5,1584
4921,Giuseppe Borello,106.0,69,4,11,2901
4925,Giorgio Spizzichino,222.0,76,15,11,2030
1578,Luca Crosta,170.0,74,6,4,595
4913,Roberto Biancu,261.0,75,14,10,2354
1555,Bartlomiej Dragowski,88.0,79,2,11,502
4894,Trent Sainsbury,135.0,90,11,13,2571
5302,Guido Burgstaller,111.0,71,21,5,2736
5230,Thomas Delaney,224.0,81,16,12,2281
5326,Ba-Muaka Simakala,230.0,80,12,11,1734
295,Heinz Lindner,102.0,76,18,14,511
5345,Mounir Bouziane,167.0,80,17,11,2214
4336,Raphael Framberger,114.0,68,16,9,2528
5308,Terrence Boyd,90.0,79,24,4,1988
5221,Leon Bailey,122.0,88,12,15,2190
5238,Jordan Torunarigha,206.0,87,8,13,588
5309,Federico Palacios,85.0,79,18,11,1194
5243,Dayotchanculle Upamecano,80.0,75,15,13,682
5289,Max Besuschkow,243.0,67,20,2,2734
5280,Hamit Altintop,127.0,74,13,8,541
5281,Markus Steinhöfer,233.0,66,14,4,923
5330,Dzenis Burnic,139.0,90,22,10,2814
5226,Walace,143.0,87,15,11,1203
5299,Riechedly Bazoer,159.0,68,23,14,2937
4291,Marc-Oliver Kempf,100.0,65,13,14,690
5240,Ondrej Duda,118.0,75,5,5,1179
5261,Kevin Danso,74.0,85,4,1,1262
5278,Patrick Banggaard,107.0,68,16,10,818
5279,Wilson Kamavuaka,135.0,86,4,4,2021
5258,László Bénes,101.0,90,15,10,1725
5255,Fabio Coltorti,98.0,70,22,5,1475
5223,Vasilije Janjicic,115.0,88,14,4,633
5233,Andersson Ordóñez,240.0,72,4,6,1644
5296,Julius Kade,111.0,81,22,12,1561
51,Jannik Huth,83.0,70,16,2,2720
5225,Bakery Jatta,209.0,82,16,13,2844
5297,Florian Baak,88.0,70,3,3,641
2624,Djibril Sow,242.0,75,22,1,2895
2698,Tom Starke,151.0,82,6,3,1422
5322,Victor Osimhen,85.0,78,14,0,1210
5260,Andreas Luthe,221.0,79,15,8,1142
5298,Arne Maier,118.0,72,1,5,1927
5364,Silas Zehnder,223.0,90,23,7,1288
5360,Weston McKennie,105.0,77,5,10,1512
5187,Rubén Sánchez,124.0,85,17,15,1344
5049,Adrià Ortolá,134.0,70,11,3,1209
5070,Nereo Champagne,202.0,70,3,10,526
2479,Toni Lato,223.0,85,19,11,1187
2418,Álvaro Odriozola,260.0,86,13,12,1502
5041,Benito Ramírez,205.0,78,3,12,1964
2468,Óscar,181.0,77,3,7,775
5085,Marc Navarro,79.0,65,11,11,666
5104,Sverrir Ingi Ingason,107.0,88,18,13,1130
5106,Aly Mallé,179.0,84,9,3,2032
4182,Gaztañaga,260.0,71,1,7,1857
5103,Martin Hongla,97.0,79,16,14,1909
5031,Álvaro Lemos,157.0,83,4,4,743
5035,Alin Tosca,172.0,78,3,6,964
5153,Kévin Rodrigues,126.0,77,11,0,1426
5046,Óscar Romero,127.0,65,9,3,1882
5082,Ola John,91.0,87,11,15,1661
5064,Dimitrios Siovas,71.0,71,9,4,1845
4185,Erik Morán,94.0,71,9,2,636
5089,Nikola Vujadinovic,135.0,73,15,9,1425
5139,Raoul Loé,172.0,89,0,7,2158
5032,Andrew Hjulsager,152.0,87,25,12,2879
2570,Nacho Gil,114.0,90,4,9,2565
5052,Walter Montoya,177.0,90,4,6,2770
5179,Jon Guridi,208.0,67,25,3,2794
5058,Carles Aleñá,239.0,83,18,6,1666
5142,Luis Perea,102.0,68,13,0,1352
5150,Pablo Fernández,131.0,90,1,0,1293
5136,Estupiñán,93.0,82,9,0,1505
5102,Jhon Steven Mondragón,138.0,70,9,9,1289
2519,Tejero,164.0,76,6,3,1164
5079,Erik Exposito,229.0,75,5,6,1706
5107,Entrena,227.0,71,23,5,1508
5081,Edu Expósito,260.0,79,15,2,2114
5056,Marlon Santos,168.0,68,0,2,1168
5033,Iván Villar,168.0,73,3,8,2925
5132,Jean Carlos,210.0,86,17,14,2247
2415,David Soria,241.0,80,11,3,1041
5140,Kike Barja,122.0,81,2,13,529
5127,Davy Roef,126.0,85,1,11,2701
5710,Hamidou Keyta,150.0,75,13,12,609
5706,Dodi Lukebakio,82.0,84,15,0,1920
5716,Felipe Pardo,87.0,77,18,9,2811
5732,Abdoulaye Bamba,203.0,84,9,10,2705
5711,Exauce NGassaki,128.0,77,18,12,1444
5665,Bryan Passi,206.0,83,14,11,1001
5659,Nordi Mukiele,92.0,68,10,6,1017
5643,Alhassan Wakaso,104.0,76,25,9,1603
5770,James Edward Lea Siliki,87.0,76,12,13,1606
5660,Lukas Pokorny,98.0,79,15,15,870
5682,Gonçalo Guedes,177.0,84,23,1,1162
5704,Xeka,155.0,70,19,15,2874
5612,Anwar El Ghazi,120.0,86,4,1,735
5662,Isaac Mbenza,96.0,87,24,15,2319
5663,Keagan Dolly,152.0,90,4,10,1865
5741,Jorginho,240.0,74,16,11,2951
5687,Firmin Ndombe Mubele,136.0,84,20,0,2108
5418,Vukasin Jovanovic,153.0,83,14,8,1782
5618,Oussama Haddadi,155.0,67,24,15,2962
4833,Dimitri Kevin Cavare,117.0,86,14,12,1048
5724,Irvin Cardona,71.0,69,21,3,731
5719,Sérgio Oliveira,141.0,75,14,13,982
5625,Kwon Chang-Hoon,138.0,68,4,11,1084
5607,Junior Alonso,112.0,72,23,15,1494
5728,Hamza Mendyl,118.0,74,10,0,2533
5721,Alexis Busin,165.0,68,2,12,2144
5709,Kenny Rocha Santos,202.0,70,25,1,1311
5651,Bassem Srarfi,103.0,76,19,15,808
5761,Youssef Maziz,174.0,87,21,2,2470
5715,Prejuce Nakoulma,122.0,69,19,15,2383
5757,Farid Boulaya,149.0,81,13,8,1765
5686,Digbo Maiga,152.0,77,12,2,2908
5669,Alexis Thébaux,126.0,78,7,2,2022
5702,Jordan Tell,220.0,84,12,7,1638
5689,Afonso Figueiredo,95.0,69,10,3,1155
5678,Eiji Kawashima,165.0,83,17,14,768
5745,Matthieu Udol,169.0,77,1,12,560
5685,Lamine Ghezali,73.0,78,21,10,2072
5733,Houssem Aouar,135.0,70,14,7,1246
5681,Giovani Lo Celso,145.0,80,23,15,2938
5613,Gabriel,175.0,85,8,1,1598
5615,Valentin Rosier,84.0,82,20,10,880
5606,Jorge,84.0,87,2,9,2819
5738,Amine Bassi,74.0,85,5,14,1332
5753,Mickael Nade,131.0,70,22,6,2335
5751,Hicham Mahou,76.0,82,0,13,1900
4709,Benjamin Leroy,234.0,70,18,3,900
5664,Killian Sanson,232.0,80,20,0,2900
3719,Seydou Sy,262.0,74,25,4,1042
5748,Loic Badiashile,178.0,69,24,0,1240
5477,Cristian Ramírez,126.0,70,22,14,2120
5478,Viktor Claesson,205.0,75,9,2,2328
5479,Ilya Zhigulev,241.0,79,17,5,811
4559,Adlan Katsaev,123.0,84,20,14,1438
5446,Shamil Asildarov,230.0,66,3,8,909
5424,Mikhail Sivakov,153.0,76,20,12,2472
5431,Michal Duris,138.0,65,17,1,2025
5471,Elguja Lobjanidze,222.0,80,2,8,1450
5488,Denis Popovic,103.0,69,6,3,2141
5372,Ivan Ivanov,150.0,71,19,15,1024
5369,Alexandru Bourceanu,122.0,77,17,5,2234
5370,Mihail Aleksandrov,131.0,82,18,14,1622
5371,Federico Rasic,223.0,81,24,9,2439
5400,Alexander Melikhov,130.0,85,1,5,1804
5464,Dmitri Sasin,105.0,80,18,1,1119
5398,Anton Miterev,166.0,78,16,9,2583
5401,Dmitry Osipov,160.0,86,6,10,2132
5402,Aleksandr Bukachev,96.0,80,24,13,1531
5395,Nikita Gvineyskiy,219.0,78,15,3,2069
5391,Mark Karymov,132.0,87,16,4,921
5399,Daniil Bolshunov,120.0,79,0,2,1081
5441,Catalin Carp,227.0,80,3,6,604
5487,Alyaksandr Hleb,172.0,70,21,15,2243
5405,Srdjan Mijailovic,105.0,67,17,15,993
5494,Gregor Balazic,182.0,83,5,7,2337
5496,Nikolay Dimitrov,103.0,65,0,0,1436
5497,Vladimir Iljin,125.0,90,8,12,608
3143,Dmitri Khomich,149.0,89,25,5,518
5382,Aleksei Gasilin,137.0,72,6,12,2839
4665,Vitinho,128.0,74,7,1,2929
5509,Hernani,82.0,66,22,9,1148
5443,Guram Tetrashvili,153.0,73,18,5,2683
5444,Ayaz Guliev,78.0,72,14,7,1600
5501,Anton Makurin,245.0,82,2,10,1791
5502,Artem Gromov,178.0,74,25,15,1062
5377,Danila Buranov,149.0,70,17,7,1607
5376,Guram Adzhoev,123.0,89,19,14,750
5403,Alexander Naumenko,121.0,79,10,3,1282
5459,Konstantin Kuchaev,78.0,83,12,3,1180
5448,Marko Simic,225.0,88,18,5,933
4299,Jefferson Farfán,156.0,89,1,4,757
5428,Vladimir Parnyakov,111.0,89,15,4,1949
5458,Timur Zhamaletdinov,133.0,80,0,0,1443
4605,Anton Miranchuk,164.0,82,10,14,1859
5422,Aleksandr Rudenko,164.0,81,13,15,1952
5368,Gia Grigalava,145.0,68,5,11,540
5495,Jimmy Tabidze,205.0,83,13,13,1801
5498,Aleksandr Lomakin,220.0,68,0,0,885
5392,Ruslan Salakhutdinov,104.0,73,16,11,1609
3172,Andrey Timofeev,153.0,89,10,3,1359
5500,Nikita Glushkov,104.0,82,12,13,1071
5499,Artem Yusupov,164.0,76,8,15,911
5470,Dmitri Loskov,132.0,82,2,1,2883
5540,Andrei Zorin,157.0,89,3,8,930
3011,Vitaly Gudiev,178.0,66,3,13,1726
4440,Esteban Cambiasso,132.0,89,17,13,1473
1086,Dean Hammond,144.0,88,5,2,702
984,Mike Williamson,170.0,79,9,2,2619
4404,Ryan Taylor,128.0,82,4,2,2308
4419,Adam Armstrong,125.0,71,5,8,2487
4408,Steven Gerrard,95.0,78,8,11,2921
4390,Robert Green,130.0,68,24,15,2388
4392,Nedum Onuoha,73.0,88,2,12,1072
4444,Richard Dunne,219.0,85,4,7,1568
4398,Clint Hill,84.0,89,9,4,2409
4394,Karl Henry,101.0,72,13,3,2979
4393,Yun Suk-Young,245.0,74,21,0,1019
4396,Bobby Zamora,228.0,66,5,5,2033
4433,Ron Vlaar,149.0,79,1,2,1529
1004,Joe Cole,116.0,73,19,5,1037
4367,Eljero Elia,91.0,76,10,6,1128
4386,Nélson Oliveira,139.0,67,5,14,882
1771,Reece Burke,161.0,79,0,11,2555
4383,Carlton Cole,203.0,68,22,8,2733
4435,Nenê,125.0,89,1,15,1467
4421,Jason Shackell,124.0,90,9,2,1541
4426,Michael Duff,245.0,72,12,5,1816
4464,Matthew Taylor,93.0,71,3,13,2710
4472,Marvin Sordell,164.0,90,10,3,948
4425,Ross Wallace,75.0,88,4,1,2919
4387,Robin van Persie,78.0,83,13,7,1238
4389,Chris Baird,233.0,87,10,6,530
1008,Brown Ideye,93.0,76,8,4,1739
4434,Didier Drogba,99.0,87,12,9,2723
4402,Yaya Sanogo,77.0,84,3,4,2478
4442,Paulinho,233.0,85,1,12,2517
4418,Frank Lampard,81.0,78,6,0,669
4468,Dedryck Boyata,143.0,70,7,11,2267
4415,Steve Harper,227.0,84,24,1,2518
4410,Paul McShane,173.0,69,19,0,2065
4413,Stephen Quinn,94.0,90,18,3,2853
4414,Sone Aluko,136.0,71,7,8,1312
994,Aiden McGeady,74.0,71,15,0,1355
4437,Luke Garbutt,203.0,90,16,9,1460
968,Liam Bridcutt,105.0,66,24,4,1196
4420,Sammy Ameobi,148.0,83,16,10,2912
4397,Niko Kranjcar,85.0,76,12,7,2914
4399,Shaun Wright-Phillips,120.0,82,3,15,2786
4395,Junior Hoilett,235.0,73,8,6,2261
4467,Jazz Richards,170.0,84,1,6,1951
4445,Reece Grego-Cox,219.0,82,10,15,890
4388,Anthony Réveillere,164.0,70,14,15,1966
1788,Fredrik Ulvestad,94.0,75,17,15,734
4463,Tyler Blackett,260.0,87,13,6,1179
4481,Isaiah Brown,162.0,74,2,3,1893
4400,Tomas Rosicky,227.0,74,15,5,2413
4473,William Buckley,105.0,83,0,12,2723
4475,Jed Steer,145.0,73,13,2,1687
1041,Nathan Baker,203.0,81,20,4,2274
4423,Steven Reid,208.0,86,7,4,1626
1035,Kenji Gorré,121.0,68,0,4,734
4446,Brandon Comley,262.0,69,8,2,2628
4457,Cole Kpekawa,139.0,89,17,15,1866
1020,Elliot Lee,159.0,90,18,2,2562
4427,Andreas Weimann,88.0,78,21,5,1971
4409,Allan McGregor,238.0,66,3,7,2659
4411,Alex Bruce,169.0,73,7,13,2672
4471,Mohamed Diamé,130.0,85,24,11,1286
4432,Michael Doughty,261.0,69,17,7,2717
4431,Armand Traore,79.0,87,20,8,1203
4443,Yannick Sagbo,87.0,69,25,13,1813
4439,Paul Konchesky,124.0,72,4,1,2290
4462,Liam Rosenior,96.0,69,9,13,2457
4436,Shola Ameobi,77.0,87,18,1,1052
758,Mark Schwarzer,242.0,75,13,10,2156
4438,Matt Upson,130.0,72,14,12,1204
4391,Darnell Furlong,91.0,89,2,0,573
4429,Rio Ferdinand,125.0,86,20,6,2580
918,Joey O&#039;Brien,202.0,77,16,11,1590
4461,Tom Lawrence,95.0,80,6,12,2129
1790,Chuba Akpom,163.0,69,25,14,2475
1049,Ryan Seager,176.0,83,4,7,1013
4405,Florin Gardos,230.0,85,11,4,2894
1044,Oliver Shenton,102.0,73,17,15,1189
4384,Jussi Jääskeläinen,133.0,85,5,13,1984
4412,Maynor Figueroa,157.0,78,25,5,1749
4489,Oussama Assaidi,78.0,77,7,7,1387
4455,Jak Alnwick,134.0,79,17,9,1806
3829,Silvestre Varela,139.0,67,13,15,2028
4488,Barry Bannan,160.0,85,17,2,828
1759,Ben Hamer,243.0,90,14,13,2898
912,Mikael Mandron,158.0,89,1,0,2104
1092,Diego Poyet,262.0,67,0,13,1191
4454,Tom Ince,112.0,77,14,2,2775
4497,Anthony Knockaert,221.0,81,19,2,1151
4492,José Enrique,110.0,88,9,4,1207
4448,Dwight Tiendalli,87.0,73,20,1,1251
4385,Guy Demel,202.0,87,5,11,1935
4493,Jozy Altidore,124.0,76,0,8,535
4485,José Pozo,139.0,79,1,12,935
3871,Lukas Podolski,169.0,80,15,8,2684
4491,Emmanuel Mayuka,148.0,75,8,14,1251
3814,Samuel Eto&#039;o,174.0,83,19,10,1944
1062,Gerhard Tremmel,232.0,65,8,9,2161
4495,Liam Moore,228.0,89,21,10,1188
4456,Chris Wood,113.0,88,12,9,1728
1755,Jake Hesketh,243.0,67,11,15,2331
4428,Daniel Lafferty,234.0,88,20,15,1204
4460,Brad Jones,91.0,79,6,12,2762
4487,Jerome Thomas,72.0,85,18,4,2184
4447,Dominic Gape,104.0,86,16,15,1272
4416,Jason McCarthy,109.0,87,9,10,2912
4507,Haris Vuckic,155.0,76,1,2,1531
4508,Darren Bent,149.0,67,5,15,1238
4500,Kevin Doyle,90.0,90,23,10,552
4469,Philippe Senderos,104.0,82,17,2,871
4499,Georgios Samaras,143.0,77,18,8,1194
4503,Ricardo Vaz Te,168.0,71,2,8,1165
4505,Sebastián Blanco,261.0,78,9,8,1506
4513,Tom Thorpe,153.0,71,2,9,1620
4528,Alejandro Faurlin,147.0,80,12,7,857
4530,Valentin Roberge,108.0,73,22,10,1677
4531,Stuart O&#039;Keefe,115.0,75,3,10,2833
1761,Lloyd Isgrove,239.0,74,4,7,2848
4532,Gary Taylor-Fletcher,242.0,75,23,6,1216
4479,Jason Davidson,125.0,82,17,11,2933
4525,Anderson,157.0,83,8,9,546
3815,Gonzalo Bergessio,127.0,69,13,6,555
3848,Carlos Tévez,143.0,83,6,10,2980
1952,Leonardo Fontanesi,152.0,80,19,13,2210
3869,Dejan Lazarevic,208.0,90,16,8,2115
3866,Cesare Natali,113.0,75,25,8,1197
2022,Samir Ujkani,103.0,86,10,13,2316
3842,Claudio Terzi,168.0,89,21,6,662
3818,Alassane Tambe,105.0,66,10,4,1050
3819,Zakarya Bergdich,114.0,66,20,9,2178
3870,Nemanja Vidic,120.0,68,8,6,2132
3873,Ezequiel Schelotto,111.0,85,24,11,501
1982,Anders Christiansen,93.0,90,22,10,1574
3896,Javier Saviola,137.0,79,14,6,1903
3895,Fernandinho,231.0,65,8,14,715
3894,Alessandro Agostini,207.0,68,7,5,2878
3909,Giuseppe Biava,126.0,70,21,3,1979
3910,Cristiano Del Grosso,110.0,79,10,9,2262
3906,Rolando Bianchi,113.0,79,10,7,1295
3885,José Basanta,93.0,65,6,6,1258
3851,Federico Agliardi,181.0,78,14,10,773
3852,Gabriele Perico,71.0,71,19,5,2454
3853,Daniele Capelli,86.0,87,10,15,1667
1242,Luka Krajnc,79.0,69,0,11,661
1632,Francesco Renzetti,209.0,85,22,7,576
3859,Gaby Mudingayi,118.0,74,4,12,1448
3861,Nicola Dalmonte,82.0,70,20,15,806
3856,Milan Djuric,138.0,73,0,8,704
3854,Emmanuel Cascione,84.0,67,19,14,845
3849,Mariano Andújar,77.0,85,15,10,2854
1639,Sebastiano Luperto,159.0,76,0,4,1399
3904,Gian Filippo Felicioli,225.0,73,0,8,1506
3913,Antonio Balzano,96.0,67,21,2,2018
3836,Alessandro Iacobucci,133.0,76,5,8,1322
3830,Cristóbal Jorquera,113.0,86,13,3,2706
3831,Abdelkader Ghezzal,94.0,85,17,12,1227
3832,Massimo Coda,172.0,70,22,12,1050
3833,Andi Lila,162.0,66,22,0,1156
3825,Álvaro González,101.0,77,15,2,1720
1392,Luigi Sepe,119.0,85,24,6,2399
1941,Mattia Vitale,238.0,74,12,8,883
3875,Rubén Botta,104.0,88,17,15,855
3901,Guillermo Rodríguez,160.0,87,2,14,2924
3899,Mattia Valoti,148.0,89,25,8,1410
3898,Gustavo Campanharo,76.0,72,20,13,2065
3880,Melker Hallberg,94.0,78,20,6,523
3878,Alexandre Geijo,132.0,85,2,8,691
3931,Vlada Avramov,139.0,67,17,1,2219
3907,Giorgio Frezzolini,219.0,87,0,13,587
3855,Giuseppe De Feudis,77.0,68,21,15,2666
3857,Andrea Tabanelli,140.0,65,14,3,1088
3858,Riccardo Cazzola,71.0,71,21,15,2389
3839,McDonald Mariga,90.0,80,3,13,2490
2030,Henrique,241.0,67,11,12,652
3850,Walter Gargano,230.0,69,12,10,1812
3810,Francesco Tavano,144.0,83,19,3,2138
3886,David Pizarro,223.0,72,11,4,1650
3823,Cristian Ledesma,240.0,81,12,5,2139
3843,Francesco Della Rocca,132.0,86,5,3,954
3897,Rafael Marques,103.0,79,24,11,2212
3876,Ioannis Fetfatzidis,83.0,65,25,1,724
1968,Ricardo Bagadur,86.0,65,22,1,2441
3838,Alessandro Lucarelli,148.0,87,0,2,2285
3893,Lukas Haraslin,164.0,75,3,8,1031
1990,Jeremy Broh,179.0,68,14,3,2101
3912,Giandomenico Mesto,208.0,78,11,8,1652
3863,Massimo Volta,181.0,87,6,4,1394
3864,Stefano Lucchini,147.0,69,14,3,2653
3847,Andrea Pirlo,95.0,80,0,13,1949
3872,George Puscas,229.0,67,7,6,542
3890,Daniele Galloppa,209.0,72,23,1,560
3835,Mirko Esposito,233.0,77,0,1,2844
3860,Zé Eduardo,145.0,67,24,0,1833
3928,Richmond Boakye,232.0,88,8,3,1434
3908,Lorenzo Rosseti,88.0,90,21,10,2396
3905,Alessandro Mastalli,83.0,68,22,8,1210
3948,Simone Rosso,150.0,68,11,9,1318
3826,Migjen Basha,172.0,75,6,13,1611
3822,Luis Pedro Cavanda,160.0,76,2,7,2235
3929,Lionel Scaloni,173.0,74,19,7,869
3933,Davide Di Molfetta,171.0,69,20,7,2321
3914,Alejandro González,161.0,77,9,8,2243
2052,Simone Pontisso,233.0,89,25,11,1100
3816,Federico Balzaretti,110.0,89,22,7,1413
1479,Alberto Pomini,182.0,69,7,4,955
3868,Paolo Bianco,136.0,85,7,0,1342
1625,Walter Bressan,222.0,86,15,10,1311
3889,Constantin Nica,115.0,69,11,7,2180
3924,Hördur Bjorgvin Magnusson,181.0,67,1,5,969
3925,Gabriele Moncini,121.0,81,8,12,550
3834,Ishak Belfodil,122.0,83,15,6,1560
3958,Nico Pulzetti,240.0,65,22,0,1659
3865,Davide Succi,75.0,84,22,5,881
3837,Fabiano Santacroce,89.0,85,19,2,2282
3891,Giuseppe Prestia,82.0,70,6,8,1727
3922,Diego Novaretti,100.0,79,0,15,1062
2002,Francesco Bolzoni,241.0,76,6,3,1319
3937,Daniele Conti,107.0,88,20,3,906
3936,Andrea Cossu,139.0,71,12,7,2093
3923,Ederson,155.0,85,3,13,1929
3938,Francesco Pisano,173.0,88,8,7,1630
3932,Ivan Martic,132.0,69,18,7,1678
3961,Josef Husbauer,72.0,78,16,14,976
3817,Ashley Cole,164.0,84,15,5,1305
3812,Michele Somma,142.0,86,5,5,2383
3970,Cristian Rodríguez,86.0,79,17,7,1231
3915,Caio,107.0,71,6,8,2400
3967,Michael Essien,162.0,67,21,3,2424
3964,Gaston Camara,84.0,68,23,0,2090
3882,Isaac Donkor,209.0,69,18,7,2643
3824,Bruno Pereirinha,124.0,89,21,9,1982
3981,Simone Benedetti,144.0,68,21,13,2452
3811,Joshua Brillante,176.0,83,19,12,2221
3992,Soufiane Bidaoui,146.0,88,18,14,629
3995,Mounir El Hamdaoui,172.0,77,5,6,2228
3997,Antonio Mazzotta,108.0,76,2,7,1353
3998,Luca Valzania,178.0,78,18,3,1528
4005,Pablo Daniel Osvaldo,129.0,75,4,2,2975
4009,Facundo Lescano,238.0,90,23,13,1697
3877,Nicola Pozzi,103.0,69,2,14,1237
3960,Salvatore Masiello,171.0,72,4,14,684
3985,Sebastian Giovinco,245.0,73,8,4,1636
3983,Jean-François Gillet,238.0,85,18,12,2255
3990,Luca Antonini,142.0,67,7,12,784
3927,Alessio Cragno,98.0,72,16,0,2438
3988,Nenê,90.0,82,23,8,1842
4011,Manuel Coppola,88.0,84,25,6,1893
4010,Luca Garritano,180.0,84,8,15,909
3986,Nicola Bellomo,107.0,88,6,13,2595
4022,Granddi N&#039;Goyi,105.0,84,21,10,2754
3989,Salvatore Molina,96.0,74,0,10,2307
4017,Juan Sánchez Miño,221.0,89,22,0,580
3879,Alexis Zapata,205.0,87,21,15,854
4001,Stefan Ristovski,78.0,65,17,12,2525
4003,Gianluca Sansone,125.0,86,19,14,2812
3987,Lucas Souza,98.0,74,8,6,1273
4019,Marcelo Larrondo,128.0,71,21,11,1206
4012,Davide Moro,225.0,81,17,4,1727
3841,Simon Makienok,176.0,84,14,2,1248
4002,Francesco Fedato,170.0,81,0,12,668
4000,Nicola Belmonte,128.0,71,13,5,1190
4024,Michu,225.0,88,20,12,1675
4016,Edimar,179.0,77,21,6,2795
4026,Paulo Barreto,147.0,74,20,6,1397
4031,Jonathan,138.0,85,1,10,2323
4027,Sol Bamba,234.0,66,10,11,1760
3845,João Silva,80.0,90,13,12,1592
3884,Marco Marchionni,260.0,90,13,8,1594
4029,Tiberio Guarente,124.0,72,8,7,818
4008,Franco Mussis,135.0,80,3,9,2532
4278,Miso Brecko,130.0,77,21,7,1189
4270,Andreas Beck,223.0,68,16,12,1397
4287,Sejad Salihovic,109.0,72,14,15,1600
4239,Sebastian Kehl,220.0,80,15,0,1914
4281,Cedrick Makiadi,224.0,85,11,7,2254
4272,Anderson,110.0,84,16,2,1873
4274,Nélson Haedo Valdez,122.0,67,24,14,1304
4241,Pavel Krmas,109.0,81,1,0,2552
4256,Lukas Kruse,72.0,65,23,12,2092
4295,Marc Vucinovic,245.0,76,7,11,2845
4258,Uwe Hünemeier,234.0,75,1,11,1546
4231,Rafa,156.0,69,8,12,2337
4259,Daniel Brückner,96.0,77,13,0,2835
4265,Süleyman Koc,143.0,83,17,15,544
4260,Patrick Ziegler,126.0,78,14,13,1177
4266,Marvin Bakalorz,140.0,76,10,14,1970
4296,Moritz Stoppelkamp,123.0,82,0,13,1701
4263,Srdjan Lakic,96.0,86,12,2,2695
4264,Mahir Saglik,153.0,70,6,13,2014
4261,Jens Wemmer,129.0,89,10,8,1423
4234,Simon Rolfes,245.0,80,2,11,2050
416,Gianluca Gaudino,111.0,89,18,7,1060
4330,Lukas Görtler,157.0,67,25,8,2212
4282,Marcell Jansen,168.0,65,0,11,2791
4237,Marcel Ndjeng,147.0,83,23,8,2825
4249,Mensur Mujdza,227.0,67,7,15,669
4242,Stefan Mitrovic,202.0,65,22,5,1650
4238,John Heitinga,234.0,73,13,5,2415
4293,Didier Ya Konan,139.0,71,2,7,1208
4253,Nikolce Noveski,87.0,66,7,6,1310
4257,Michael Heinloth,146.0,66,6,1,2612
4300,Tranquillo Barnetta,140.0,90,5,12,2277
4268,Christian Strohdiek,118.0,77,10,11,1590
4297,Stefan Kutschke,158.0,81,9,1,758
4286,Adam Matuschyk,79.0,74,2,7,549
143,Bard Finne,181.0,85,20,2,513
4277,Daniel Halfar,79.0,87,20,5,2939
4312,Marnon Busch,160.0,81,3,2,1888
4273,Alexander Madlung,220.0,89,0,1,1430
4276,Slawomir Peszko,129.0,78,15,8,2551
4285,Thomas Bröker,241.0,78,13,2,1881
428,Max Grün,168.0,87,25,8,1781
4235,Petr Jirácek,132.0,77,0,14,2473
4315,Marius Stankevicius,203.0,67,18,4,1597
4317,Hajime Hosogai,242.0,85,25,9,1214
2677,Shawn Parker,151.0,82,20,4,874
4267,Florian Hartherz,136.0,82,10,13,2100
4279,Raphael Wolf,136.0,84,8,8,1640
410,Levent Aycicek,231.0,69,7,5,1460
4275,Lucas Piazon,109.0,73,3,7,1815
4307,Jan Schlaudraff,81.0,67,15,13,2916
4262,Alban Meha,161.0,74,7,9,2971
4240,Jeremy Dudziak,124.0,67,10,5,565
4311,Idir Ouali,99.0,81,1,2,633
2670,Sascha Burchert,120.0,71,10,7,2882
4329,Marvin Ducksch,206.0,90,16,2,1402
4328,Jerome Kiesewetter,149.0,69,25,1,2453
4283,Mohamed Gouaida,127.0,82,7,5,2685
4333,Ronny Marcos,210.0,75,2,9,818
4294,Oliver Kirch,143.0,77,24,15,1572
4290,Nikola Djurdjic,74.0,83,19,13,2250
4325,João Pereira,91.0,85,19,5,704
4289,Dani Schahin,170.0,89,14,7,1748
4301,Timon Wellenreuther,181.0,85,24,0,2501
4309,Atsuto Uchida,238.0,86,3,6,2181
389,Maurice Hirsch,234.0,85,20,2,884
2686,Fabian Giefer,102.0,67,14,2,1702
4338,Sercan Sararer,220.0,74,18,3,1409
4334,Mirnes Pepic,230.0,87,3,8,2366
4255,Stefanos Kapino,144.0,78,2,5,2569
4344,Florian Kath,107.0,88,1,3,2640
4342,Christian Pander,128.0,72,1,14,1572
4366,Sebastian Freis,103.0,66,12,11,1629
4348,Tolgay Arslan,175.0,72,10,5,1369
4349,Richard Strebinger,158.0,67,22,4,2372
4360,Timo Hildebrand,148.0,78,2,5,709
4347,Philipp Zulechner,100.0,68,25,7,2122
2676,Erik Thommy,79.0,79,4,0,2036
4346,Sebastian Kerk,219.0,84,1,10,837
4354,Petar Sliskovic,160.0,84,25,5,2720
4355,Patrick Pflücke,207.0,66,14,8,2348
4352,Ronny Philp,100.0,74,1,0,1939
4362,Junior Malanda,233.0,86,9,1,2202
4316,Kai Herdling,166.0,88,19,12,1550
4372,Ludovic Obraniak,83.0,86,20,4,2196
4370,Stefan Thesker,93.0,88,13,5,2414
4233,Thorsten Kirschbaum,139.0,70,2,1,1038
4371,Chinedu Obasi,155.0,68,3,15,2088
4323,Julian Green,150.0,65,21,4,1457
